px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
8.79545	-7.40648	-2.75474	2.2269	0.146058	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.654936	R
8.84458	-7.55498	-2.76653	2.19517	0.106403	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	1.11982	L
8.89054	-7.66195	-2.68312	2.1754	0.0725225	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	4.88321	R
8.93641	-7.79469	-2.68355	2.15109	0.0441384	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.626564	L
9.0541	-7.92863	-2.81277	2.181	0.0859742	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	10.462	R
9.10883	-8.07392	-2.82488	2.15636	0.0567187	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.638031	L
9.15404	-8.18483	-2.74817	2.13555	0.0243763	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	4.05318	R
9.20817	-8.31683	-2.75157	2.11835	0.00572672	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.249448	L
9.27665	-8.44787	-2.72979	2.10876	-0.00752896	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.659752	R
9.32608	-8.59877	-2.73527	2.08277	-0.0333167	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.454467	L
9.38052	-8.72673	-2.70746	2.0685	-0.0487226	9.15971	-8.67034	9.3	-8.8	0.909475	-2.72841	0.857952	R
9.42111	-8.88529	-2.71861	2.03635	-0.0781885	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.584319	L
9.50296	-9.01968	-2.78055	2.04762	-0.05445	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.36571	R
9.5309	-9.17303	-2.79248	2.01167	-0.087596	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.78141	L
9.5559	-9.30558	-2.70738	1.97182	-0.137084	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	5.50897	R
9.6048	-9.44434	-2.70503	1.95845	-0.142969	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.0516982	L
9.65322	-9.58207	-2.69568	1.94457	-0.15074	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.0906505	R
9.68542	-9.73312	-2.70052	1.91855	-0.168363	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.229589	L
9.74354	-9.87659	-2.72338	1.91737	-0.155757	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.400725	R
9.77973	-10.027	-2.72827	1.89692	-0.16749	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.0997586	L
9.79475	-10.1607	-2.66913	1.85913	-0.20778	9.69256	-10.1336	9.75	-10.2	0	-2.73106	2.52184	R
9.81172	-10.317	-2.67838	1.82774	-0.227448	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.28467	L
9.8807	-10.4572	-2.75122	1.85273	-0.1735	9.8242	-10.5024	9.8	-10.5	1	-2.99999	4.42221	R
9.89324	-10.6076	-2.7644	1.82273	-0.194388	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.353475	L
9.91827	-10.7406	-2.75547	1.80566	-0.203839	9.82501	-10.7525	9.85	-10.8	0	-3.00047	0.132493	R
9.91989	-10.8978	-2.77464	1.77	-0.228792	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.545032	L
9.89056	-11.0243	-2.68302	1.69785	-0.317557	9.91881	-11.1448	9.85	-11.05	0	-1.9956	9.87328	R
9.89594	-11.1591	-2.68269	1.67467	-0.324779	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.0748211	L
9.89681	-11.3025	-2.66654	1.64386	-0.342987	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.31982	R
9.88954	-11.4525	-2.66928	1.61317	-0.354639	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.153512	L
9.88033	-11.5838	-2.65587	1.58158	-0.373623	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.307292	R
9.84864	-11.7297	-2.66953	1.53928	-0.396364	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.540187	L
9.85029	-11.8795	-2.68343	1.52798	-0.380146	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.297431	R
9.82061	-12.0351	-2.6943	1.49131	-0.39519	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.244783	L
9.74901	-12.169	-2.6362	1.40312	-0.49009	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	6.46707	R
9.68213	-12.3258	-2.65735	1.34747	-0.517098	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0.847355	L
9.54822	-12.4463	-2.58575	1.19989	-0.68858	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	17.4737	R
9.46011	-12.5779	-2.59351	1.13901	-0.710376	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	0.79417	L
9.37472	-12.7019	-2.58717	1.07205	-0.749885	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.751362	R
9.29245	-12.8134	-2.5767	1.0222	-0.758699	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.411665	L
9.10018	-12.894	-2.54853	0.830744	-0.975199	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	22.6943	R
8.96718	-12.9911	-2.56261	0.753831	-0.995993	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	1.03505	L
8.81582	-13.0585	-2.57809	0.631149	-1.10078	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	4.87975	R
8.697	-13.1176	-2.5707	0.564857	-1.11182	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0.540871	L
8.53194	-13.1678	-2.5933	0.443133	-1.19938	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	3.63674	R
8.39107	-13.2126	-2.59004	0.367368	-1.20893	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0.364479	L
8.25364	-13.2563	-2.59021	0.297736	-1.2122	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.0765116	R
8.10641	-13.2848	-2.59221	0.222654	-1.21964	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.233835	L
7.94434	-13.292	-2.61686	0.12051	-1.26999	7.88931	-13.1791	7.9	-13.25	-2.72673	0	1.46167	R
7.79373	-13.2944	-2.6179	0.0426684	-1.27725	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.218633	L
7.63835	-13.2821	-2.63247	-0.045229	-1.30086	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.61278	R
7.48698	-13.2648	-2.63833	-0.121905	-1.30487	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.126563	L
7.30507	-13.2004	-2.72776	-0.258358	-1.40148	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	7.23603	R
7.14184	-13.1605	-2.75486	-0.334782	-1.39706	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.415653	L
7.03125	-13.143	-2.65031	-0.357411	-1.31184	6.90569	-13.1515	6.9	-13.15	-2.72312	0	7.79125	R
6.8637	-13.1027	-2.69523	-0.418191	-1.29456	6.73255	-13.1364	6.75	-13.15	-2.72312	0	1.03033	L
6.76328	-13.0896	-2.61078	-0.43258	-1.22087	6.69425	-13.3705	6.6	-13.15	-3.00475	0	6.04216	R
6.59981	-13.0623	-2.67058	-0.466652	-1.18718	6.42749	-13.1436	6.45	-13.15	-3.00472	0	2.08489	L
6.49025	-13.0272	-2.62381	-0.496548	-1.14424	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	2.13143	R
6.34722	-12.9853	-2.65735	-0.531803	-1.11911	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.835684	L
6.22731	-12.9331	-2.62157	-0.569373	-1.08604	6.162	-13.1569	6.1	-13	-2.72732	0.909111	1.50025	R
6.07082	-12.8774	-2.66016	-0.602273	-1.0562	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	1.07229	L
5.95235	-12.8106	-2.62759	-0.640465	-1.02704	5.78183	-12.8825	5.8	-12.9	-2.72895	0.909657	1.2077	R
5.7899	-12.7558	-2.67131	-0.658903	-0.986448	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	1.66713	L
5.66962	-12.6644	-2.68674	-0.711951	-0.987754	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.313884	R
5.52678	-12.5901	-2.71186	-0.738491	-0.958942	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.740002	L
5.41246	-12.4835	-2.7376	-0.794276	-0.966498	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.499852	R
5.25914	-12.4009	-2.77471	-0.810435	-0.927794	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	1.34795	L
5.1577	-12.3141	-2.73394	-0.842759	-0.904099	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.54615	R
5.03187	-12.2123	-2.75412	-0.87243	-0.883151	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.401565	L
4.92557	-12.077	-2.81611	-0.930648	-0.900644	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	1.9236	R
4.81414	-11.9576	-2.83164	-0.96575	-0.885382	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.236367	L
4.7401	-11.8489	-2.74918	-1.00331	-0.865151	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	3.97684	R
4.66385	-11.7246	-2.7439	-1.0497	-0.864344	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.040371	L
4.59279	-11.595	-2.73993	-1.09649	-0.863616	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0430437	R
4.53259	-11.4556	-2.73954	-1.14884	-0.868456	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.0166787	L
4.44356	-11.2806	-2.88282	-1.19435	-0.868772	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	9.39343	R
4.40797	-11.118	-2.88483	-1.25925	-0.886131	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.222382	L
4.42281	-10.9965	-2.71269	-1.34104	-0.925129	4.46178	-10.9843	4.45	-10.95	0	1.81804	14.2598	R
4.40662	-10.8504	-2.70593	-1.40112	-0.935051	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.105936	L
4.44256	-10.7358	-2.57505	-1.49205	-0.987272	4.60972	-11.1274	4.45	-10.75	0	1.81614	8.94546	R
4.43415	-10.6012	-2.56819	-1.54385	-0.985145	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.0599197	L
4.37333	-10.4434	-2.67717	-1.53993	-0.907849	4.43099	-10.4242	4.45	-10.45	0	3.6396	8.22048	R
4.39443	-10.2849	-2.68649	-1.60772	-0.925544	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.26164	L
4.42289	-10.1395	-2.66974	-1.67639	-0.947604	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.389734	R
4.47296	-9.98186	-2.68333	-1.75237	-0.971145	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.473546	L
4.48214	-9.84038	-2.71536	-1.77847	-0.938302	4.5897	-9.73457	4.6	-9.8	0.999085	2.99725	1.18423	R
4.54781	-9.69531	-2.735	-1.8511	-0.962948	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.679623	L
4.64002	-9.55475	-2.71247	-1.95795	-1.03572	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	3.18379	R
4.70959	-9.42353	-2.70922	-2.02155	-1.04269	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.123951	L
4.75228	-9.29609	-2.72055	-2.04869	-1.00696	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.700989	R
4.84571	-9.17154	-2.7392	-2.11725	-1.02329	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.541261	L
4.87775	-9.03031	-2.74896	-2.10799	-0.928902	5.03379	-9.03255	5	-9	0.908384	2.72514	4.58886	R
4.98125	-8.89126	-2.77555	-2.17167	-0.93887	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.488045	L
5.0963	-8.77624	-2.77729	-2.25132	-0.976433	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.736822	R
5.21013	-8.65837	-2.78969	-2.3132	-0.983187	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.175478	L
5.27444	-8.53105	-2.77942	-2.312	-0.902025	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	3.04444	R
5.39193	-8.4108	-2.80042	-2.36478	-0.903263	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.22624	L
5.4915	-8.29723	-2.79838	-2.394	-0.871228	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.616326	R
5.61583	-8.19021	-2.81214	-2.44452	-0.872483	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.099654	L
5.72389	-8.08734	-2.80409	-2.47194	-0.838861	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.822574	R
5.84103	-7.98744	-2.80557	-2.51279	-0.83387	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.114577	L
5.94011	-7.88493	-2.78399	-2.52025	-0.773223	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	2.01213	R
6.06343	-7.78994	-2.7893	-2.55796	-0.768404	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.104293	L
6.12177	-7.6556	-2.73591	-2.4993	-0.611917	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	12.8732	R
6.24929	-7.5427	-2.764	-2.52378	-0.601339	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.613447	L
6.37845	-7.45174	-2.77417	-2.55951	-0.607809	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.348136	R
6.51775	-7.34477	-2.80701	-2.58465	-0.597952	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.629712	L
6.64333	-7.25648	-2.80446	-2.60634	-0.58143	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.202025	R
6.77196	-7.17536	-2.80277	-2.6345	-0.57805	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.063594	L
6.89823	-7.09196	-2.79436	-2.64945	-0.551275	6.919	-7.04822	6.9	-7.05	2.72946	1.81964	0.405125	R
7.04223	-7.0042	-2.8163	-2.67317	-0.543808	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.272564	L
7.13362	-6.8939	-2.75959	-2.62891	-0.424673	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	8.166	R
7.26614	-6.8041	-2.77128	-2.6434	-0.415704	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.248714	L
7.36051	-6.69456	-2.72667	-2.60252	-0.314171	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	5.96533	R
7.4859	-6.60251	-2.73434	-2.61027	-0.304919	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.270058	L
7.63439	-6.54329	-2.75762	-2.65838	-0.357102	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	1.77819	R
7.76532	-6.4694	-2.75658	-2.67455	-0.353903	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.0482079	L
7.88097	-6.38782	-2.72849	-2.66526	-0.307199	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	1.42029	R
8.00471	-6.32612	-2.71292	-2.68314	-0.308779	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.130656	L
8.12355	-6.25016	-2.6929	-2.68011	-0.277368	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.681597	R
8.2557	-6.17737	-2.6976	-2.69079	-0.272875	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.0502637	L
8.38605	-6.10521	-2.69823	-2.69907	-0.265034	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.232759	R
8.52804	-6.01881	-2.72266	-2.70173	-0.252779	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.392824	L
8.63096	-5.92119	-2.67609	-2.65973	-0.164795	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	4.98693	R
8.7626	-5.83067	-2.69247	-2.6558	-0.151865	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.354511	L
8.89925	-5.7593	-2.70104	-2.66417	-0.1521	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.153538	R
9.03971	-5.65613	-2.73384	-2.65378	-0.133275	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	0.795469	L
9.14572	-5.55336	-2.70032	-2.6123	-0.0583066	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	3.41652	R
9.27203	-5.44571	-2.72065	-2.59601	-0.0392894	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0.74021	L
9.38705	-5.35439	-2.70961	-2.58036	-0.014251	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.585684	R
9.50076	-5.27272	-2.69796	-2.57686	-0.0104083	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.229712	L
9.58907	-5.15467	-2.64912	-2.50892	0.0990933	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	8.04191	R
9.69887	-5.04215	-2.66059	-2.48678	0.115	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0.581872	L
9.79511	-4.93149	-2.64556	-2.4502	0.159161	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	1.25977	R
9.90165	-4.81746	-2.65649	-2.4285	0.171359	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.345805	L
9.99688	-4.70542	-2.6462	-2.39461	0.207856	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.745812	R
10.0985	-4.59174	-2.65357	-2.37415	0.216275	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.175739	L
10.2483	-4.52612	-2.69031	-2.4307	0.111218	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	6.24705	R
10.3582	-4.41117	-2.70416	-2.41453	0.120484	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.220211	L
10.3982	-4.25543	-2.63939	-2.29846	0.289896	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	16.6902	R
10.4887	-4.12896	-2.65031	-2.27189	0.299746	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.245052	L
10.5981	-4.02851	-2.66306	-2.28329	0.25456	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	1.30636	R
10.6853	-3.89993	-2.67252	-2.25808	0.264866	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.294087	L
10.7715	-3.77851	-2.67468	-2.23852	0.268496	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.500726	R
10.8617	-3.63391	-2.70318	-2.21046	0.280434	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.516443	L
10.9092	-3.49826	-2.69202	-2.14872	0.351539	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	2.7697	R
10.9754	-3.35419	-2.71858	-2.11492	0.36605	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.720169	L
11.0832	-3.2453	-2.73308	-2.14916	0.276893	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	5.23867	R
11.1598	-3.10499	-2.74453	-2.12622	0.283773	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.164364	L
11.207	-2.95677	-2.73322	-2.06737	0.349662	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.31433	R
11.2741	-2.80582	-2.75133	-2.03958	0.357239	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.238776	L
11.2158	-2.61506	-2.71771	-1.849	0.628837	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	39.7638	R
11.2333	-2.47717	-2.7138	-1.80681	0.638726	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.499464	L
11.2887	-2.34578	-2.70705	-1.80847	0.579633	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	1.95563	R
11.3081	-2.19303	-2.70877	-1.76758	0.587813	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.297231	L
11.3545	-2.05639	-2.70348	-1.76973	0.529983	11.1623	-1.9797	11.3	-2	0.909855	2.72956	2.50075	R
11.3753	-1.8978	-2.71635	-1.7341	0.53533	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.180704	L
